Customer Id,Customer Name,Age,Gender,Other members in Family,Annual Average Spend,State
CUST08573,Meena Shahil,31,Female,4,17404.75,Punjab
CUST08574,Huma Seth,55,Female,3,43761.24,Rajasthan
CUST08575,Sarain Ballabh,24,Male,4,16086.03,Telangana
CUST08576,Nidhi Podhar,42,Female,3,17744.83,Andaman & Nicobar
CUST08577,Gopal Rahuf,45,Male,4,40508.98,Dadra & Nagar Haveli and Daman & Diu
CUST08578,Kavita Mehto,48,Female,2,34675.46,Tamil Nadu
CUST08579,Suraj Chug,51,Male,1,33265.1,Bihar
CUST08580,Beeru Devi,66,Male,2,25977.82,Telangana
CUST08581,Nisha Kawaljeet,23,Female,1,14904.31,Odisha
CUST08582,Khadak Gulbhar,23,Male,1,49927.89,Odisha
CUST08583,Rajbir Koko,58,Male,4,16668.72,Tripura
CUST08584,Pritam Mehndi,66,Male,0,43271.56,Andhra Pradesh
CUST08585,Jatin Bhatiya,67,Male,0,46203.03,Madhya Pradesh
CUST08586,Vikas Batra,28,Male,2,26909.17,Andaman & Nicobar
CUST08587,Anshu Hansraj,46,Female,3,15151.05,Lakshadweep
CUST08588,Vimla Mahipal,24,Female,0,10913.82,Uttarakhand
CUST08589,Priti Ujjam,61,Female,1,39151.06,Madhya Pradesh
CUST08590,Durgesh Shyamal,61,Male,3,32885.31,Madhya Pradesh
CUST08591,"Aakash Kishor,",25,Male,4,47696.74,Uttar Pradesh
CUST08592,Kuldeep Mahta,35,Male,4,41936.28,Uttarakhand
CUST08593,Lalit Gulfan,61,Male,0,18698.46,Rajasthan
CUST08594,Geeta Raees,41,Female,4,39408.91,Kerala
CUST08595,Pankaj Gupta,53,Male,0,28630.46,West Bengal
CUST08596,Anil Kant,34,Male,2,30444.89,Mizoram
CUST08597,Deeya Nelson,37,Female,4,18836.66,Arunachal Pradesh
CUST08598,Vikram Manudeen,44,Male,3,27691.61,Haryana
CUST08599,Bhagwati Harun,62,Male,1,14392.98,Andhra Pradesh
CUST08600,Supriyal Pratap,34,Male,4,27049.74,Tripura
CUST08601,Harsh Bhoi,34,Male,3,15915.49,Goa
CUST08602,Salima Nawaz,49,Female,3,42347.16,Tamil Nadu
CUST08603,Shenaz Nandan,26,Female,2,37518.19,Tripura
CUST08604,Akash Chatarjee,39,Male,4,42976.93,Andhra Pradesh
CUST08605,Sashi Dass,63,Female,3,23990.56,Kerala
CUST08606,Khushboo Mustfa,66,Female,2,11002.52,West Bengal
CUST08607,Sashi Dalal,34,Female,2,13001.52,Puducherry
CUST08608,Raju Prasad,42,Male,0,28993.76,West Bengal
CUST08609,Devinder Bhati,65,Male,0,25501.84,Delhi
CUST08610,Rakesh Baisla,62,Male,2,15557.6,Ladakh
CUST08611,Isha Balveer,48,Female,1,20945.74,Uttarakhand
CUST08612,Akhilesh Ishtiaque,66,Male,4,16192.57,Maharashtra
CUST08613,Ranu Jhakhar,43,Female,2,14744.31,Lakshadweep
CUST08614,Suraj Arman,68,Male,4,17146.15,Uttar Pradesh
CUST08615,Names Nandan,34,Male,2,47804.17,Goa
CUST08616,Sharat Sefi,42,Male,0,38297.66,Jammu & Kashmir
CUST08617,Jahoor Chopra,51,Male,0,23147.96,Uttarakhand
CUST08618,Kaushaliya Kohli,62,Female,4,16769.75,Manipur
CUST08619,Basnti Madhwal,64,Female,2,39963.2,Kerala
CUST08620,Ruby Pokharana,41,Female,1,38543.66,Chhattisgarh
CUST08621,Jai Nichatar,48,Male,4,38600.11,Madhya Pradesh
CUST08622,Jatin Kausal,37,Male,3,47156.46,Jharkhand
CUST08623,Chahat Chopra,62,Female,1,14413.15,Rajasthan
CUST08624,Mercy Karmokar,43,Female,1,19699.64,Tripura
CUST08625,Janki Parvez,55,Female,4,20393.98,Karnataka
CUST08626,Mukul Ladkani,25,Male,1,32564.29,Delhi
CUST08627,Khadak Bhiram,54,Male,2,21182.23,Andaman & Nicobar
CUST08628,Babalu Rastogi,52,Male,0,42182.76,Kerala
CUST08629,Rizwan Adiwasi,50,Male,0,33260.79,Odisha
CUST08630,Vijay Chakrwarti,34,Male,3,28890.81,Andaman & Nicobar
CUST08631,Sparsh Negi,34,Male,3,46390.52,Assam
CUST08632,Ajay Bhadur,24,Male,4,29850.67,Tripura
CUST08633,Basnti Sulemani,56,Female,2,32443.52,Punjab
CUST08634,Vimla Deeta,24,Female,4,32424.24,Puducherry
CUST08635,Sumit Gaffar,54,Male,2,31030.9,Telangana
CUST08636,Maansingh Farhan,53,Male,1,18778.37,Nagaland
CUST08637,Divya Prakesh,59,Female,0,47103.92,Tamil Nadu
CUST08638,Pawan Singh,52,Male,3,37206.37,Madhya Pradesh
CUST08639,Devinder Shrma,56,Male,4,45364.95,Maharashtra
CUST08640,Mohit Dahiya,54,Male,4,46580.98,Chhattisgarh
CUST08641,Raj Mustfa,33,Male,2,23777.08,Mizoram
CUST08642,Saddam Sanjai,47,Male,1,44851.18,Manipur
CUST08643,Dharam Sugathan,53,Male,3,27848.38,Chandigarh
CUST08644,Himanshu Siafi,67,Male,0,39194,Madhya Pradesh
CUST08645,Jatin Sunder,52,Male,2,21191.39,Rajasthan
CUST08646,"Vikram Kishor,",60,Male,3,15880.01,Uttar Pradesh
CUST08647,Tammanne Penuli,68,Male,4,32917.66,Jammu & Kashmir
CUST08648,Rizwan Khatoon,42,Male,4,34595.9,Arunachal Pradesh
CUST08649,Kabir Mahomad,22,Male,0,37419.09,Tripura
CUST08650,Gulshan Bhatt,36,Male,1,44702.65,Maharashtra
CUST08651,Versa Prakash,41,Female,3,39417.65,Uttar Pradesh
CUST08652,Nikhleshwar Sarfraj,68,Male,3,49154.82,Lakshadweep
CUST08653,Shyam Mohhamad,53,Male,4,13350.46,Telangana
CUST08654,Midda Tamang,44,Male,4,11397.99,Nagaland
CUST08655,Vimla Kaur,50,Female,2,24287.44,Chhattisgarh
CUST08656,Sachin Bhartdwaj,48,Male,0,31652.32,Tripura
CUST08657,Shakshi Uved,36,Female,3,49067.25,Meghalaya
CUST08658,Kali Chatiyan,65,Male,3,43860.25,Punjab
CUST08659,Priyanka Rajpal,52,Female,0,17884.47,Mizoram
CUST08660,Varsha Gulshan,23,Female,3,27399.26,Rajasthan
CUST08661,Ramdin Aasif,40,Male,0,25325.13,Meghalaya
CUST08662,Manoj Kawaljeet,65,Male,1,40299.38,Telangana
CUST08663,Sarojani Bala,63,Female,1,48525.34,Kerala
CUST08664,Imamudeen Raina,59,Male,3,48888.7,Madhya Pradesh
CUST08665,Huma Rajiq,68,Female,4,26265.84,Odisha
CUST08666,Sukhdev Jangir,43,Male,3,23527.43,Manipur
CUST08667,Aakash Kuraisi,30,Male,4,19520.77,Lakshadweep
CUST08668,Durgesh Jamal,59,Male,0,16840.06,Arunachal Pradesh
CUST08669,Preetam Kush,50,Male,2,42257.7,Jammu & Kashmir
CUST08670,Dipendra Shyam,49,Male,0,23144.46,Jammu & Kashmir
CUST08671,Midda Khemchandani,45,Male,3,28807.78,Tamil Nadu
CUST08672,Vandana Mohd,29,Female,3,38127.3,Assam
CUST08673,Birender Chamoli,36,Male,3,19059.64,Chandigarh
CUST08674,Deeya Shakti,24,Female,1,40028.29,Kerala
CUST08675,Chango Murthi,63,Female,2,48301.48,Odisha
CUST08676,Kanika Kasyp,57,Female,1,44355.06,Rajasthan
CUST08677,Pinki Jarwal,38,Female,1,17872.69,Uttarakhand
CUST08678,Versa Tivari,25,Female,1,27800.54,Madhya Pradesh
CUST08679,Mukul Bluni,46,Male,2,30161.44,Chandigarh
CUST08680,Minakchi Bhola,61,Female,4,15981.6,Tripura
CUST08681,Kamni Master,27,Female,2,10494.48,Delhi
CUST08682,Keshar Vishwas,54,Male,4,39219.55,Tripura
CUST08683,Reena Kannujiya,37,Female,1,32247.9,Mizoram
CUST08684,Rinku Kuswah,58,Female,2,19003.39,Uttarakhand
CUST08685,Maansingh Barman,38,Male,3,49329.34,Tamil Nadu
CUST08686,Kavita Sehrawat,66,Female,4,44924.89,Manipur
CUST08687,Salima Narwani,24,Female,1,17801.23,Tripura
CUST08688,Priti Mahadw,68,Female,3,16888.79,Haryana
CUST08689,Gulbasha Sundra,46,Female,3,35209.57,Delhi
CUST08690,Parveen Murmu,29,Female,4,31982.59,Telangana
CUST08691,Badshya Ahamed,28,Male,4,41840.61,Goa
CUST08692,Chanchal Salmani,24,Female,1,12564.82,Mizoram
CUST08693,Kalyani Chhouhan,55,Female,3,38653.64,Dadra & Nagar Haveli and Daman & Diu
CUST08694,Priya Rajan,52,Female,3,31810.43,Goa
CUST08695,Kalyani Rijwi,22,Female,4,10903.28,Jammu & Kashmir
CUST08696,Huma Kailash,59,Female,0,44286.25,Nagaland
CUST08697,Ranju Khalid,41,Female,2,47389.21,Punjab
CUST08698,Khushboo Bhandri,34,Female,0,38798.55,Delhi
CUST08699,Manish Chohan,67,Male,0,14586.17,West Bengal
CUST08700,Sunil Panday,23,Male,2,32639.99,Assam
CUST08701,Sonia Kosik,36,Female,3,43807.1,Nagaland
CUST08702,Khursid Bharose,26,Male,1,36061.43,Goa
CUST08703,Silender Lakhan,60,Male,1,17117.83,Jharkhand
CUST08704,Talim Berman,68,Male,3,47401.52,Madhya Pradesh
CUST08705,Midda Alam,31,Male,2,36609.31,Tripura
CUST08706,Gurdeep Yusuf,68,Female,0,39797.85,Manipur
CUST08707,Priya Sonker,27,Female,0,12569.9,Uttar Pradesh
CUST08708,Nilam Swarnkar,24,Female,4,44190.31,Arunachal Pradesh
CUST08709,Shivani Niwas,67,Female,0,47318.41,Ladakh
CUST08710,Reena Shakib,42,Female,4,23510.19,Puducherry
CUST08711,Charu Singj,48,Female,3,29206.11,Rajasthan
CUST08712,Khadak Bajaj,44,Male,1,23393.58,Kerala
CUST08713,Pulkit Khanduri,38,Male,2,29382.1,Sikkim
CUST08714,Dipendra Bedi,41,Male,4,49702.52,Jammu & Kashmir
CUST08715,Aanamika Madan,64,Female,1,12507.53,Sikkim
CUST08716,Raj Katara,37,Male,3,30715.49,Chandigarh
CUST08717,Reena Saraj,39,Female,3,15130.97,Madhya Pradesh
CUST08718,Versha Bala,67,Female,4,24145.04,Mizoram
CUST08719,Shadab Yameen,68,Male,3,11268.08,Andhra Pradesh
CUST08720,Arun Shyam,44,Male,0,39623.62,Bihar
CUST08721,Pinki Batra,61,Female,1,31750.65,Uttar Pradesh
CUST08722,Vikash Mohoomad,32,Male,0,32339.11,Tamil Nadu
CUST08723,Preetam Damor,39,Male,1,41472.16,Manipur
CUST08724,Abhishek Raju,57,Male,2,31694.24,Dadra & Nagar Haveli and Daman & Diu
CUST08725,Yash Govind,55,Male,2,15840.72,Nagaland
CUST08726,Nisha Upreti,54,Female,2,41280,Ladakh
CUST08727,Ankit Saxsena,34,Male,1,15950.19,Karnataka
CUST08728,Vidhi Dhan,22,Female,4,27597.23,Tamil Nadu
CUST08729,Hina Dubey,46,Female,0,21564.75,West Bengal
CUST08730,Shivani Khan,46,Female,3,19177.56,Manipur
CUST08731,Rahila Kimar,46,Female,3,45607.13,Haryana
CUST08732,Kailash Darji,54,Male,2,34063.17,Telangana
CUST08733,Kuldeep Ahlawat,66,Male,3,29216.41,Manipur
CUST08734,Uttam Nabbi,37,Male,0,20107.85,Puducherry
CUST08735,Chandesh Roy,21,Male,1,41937.28,Odisha
CUST08736,Ramvilash Muzaffar,41,Male,3,27798.49,West Bengal
CUST08737,Priynka Kawaljeet,55,Female,0,45527.89,Chhattisgarh
CUST08738,Chango Mehandi,30,Female,2,23637.36,Bihar
CUST08739,Nilam Karmokar,53,Female,1,14841.92,Bihar
CUST08740,Sonia Vermani,36,Female,4,23893.36,Ladakh
CUST08741,Aamir Narula,22,Male,0,19332.22,Rajasthan
CUST08742,Kajal Sahid,63,Female,2,20926.69,Tripura
CUST08743,Kushal Pritesh,62,Male,1,23333.07,Mizoram
CUST08744,Sarvesh Sehgal,50,Male,2,24231.59,Rajasthan
CUST08745,Kali Bishan,38,Male,3,41919.92,Jharkhand
CUST08746,Manoj Sidhque,33,Male,3,31706.86,Nagaland
CUST08747,Gopal Saine,59,Male,2,14494.26,Uttarakhand
CUST08748,Sarvesh Ravidas,64,Male,3,27135.2,Mizoram
CUST08749,Tapas Varma,21,Female,0,15480.46,Bihar
CUST08750,Sunil Narain,53,Male,4,49579.62,Lakshadweep
CUST08751,Moti Sabharwal,64,Male,1,40398.17,Rajasthan
CUST08752,Mayank Gaud,62,Male,0,30484.07,Bihar
CUST08753,Shajiya Hamza,29,Female,2,23871.71,West Bengal
CUST08754,Chandesh Nimbolkar,40,Male,2,39729.72,Delhi
CUST08755,Rustam Suresh,23,Male,2,14543.21,Lakshadweep
CUST08756,Ankit Narwal,44,Male,0,37461.11,Delhi
CUST08757,Phoolwati Anand,23,Male,3,13582.71,Andhra Pradesh
CUST08758,Arvind Kaliya,35,Male,2,24113.63,Karnataka
CUST08759,Mukul Bairagi,28,Male,3,33421.89,Mizoram
CUST08760,Vikash Lamba,55,Male,4,49242.56,Tamil Nadu
CUST08761,Priya Vadhuva,47,Female,0,32689.41,Ladakh
CUST08762,Rizwan Sarbjeet,51,Male,2,45624.02,Andaman & Nicobar
CUST08763,Satyadev Nepali,43,Male,0,26480.66,Karnataka
CUST08764,Manoj Kumpawat,62,Male,0,36046.51,Sikkim
CUST08765,Asma Kundra,34,Female,3,48890.91,Uttarakhand
CUST08766,Iqra Kush,26,Female,1,19886.22,Haryana
CUST08767,Vansu Panwar,26,Male,2,35763.74,Maharashtra
CUST08768,Ravindra Sigh,21,Male,1,40027.95,Punjab
CUST08769,Ramdin Sharan,26,Male,2,10409.74,Delhi
CUST08770,Bablu Agawal,22,Male,3,24443.45,Jharkhand
CUST08771,"Barjraj Kishor,",45,Male,2,44205.46,Telangana
CUST08772,Rimmi Swami,48,Female,4,43251.75,Odisha
CUST08773,Iqra Shahdab,31,Female,2,22623.21,Puducherry
CUST08774,Shiv Sanwal,48,Female,0,28065.25,Karnataka
CUST08775,Esrail Amjad,48,Male,3,37763.05,Dadra & Nagar Haveli and Daman & Diu
CUST08776,Rupesh Ujjam,59,Male,0,23104.52,Punjab
CUST08777,Jagdish Solanki,37,Male,4,16026.67,Meghalaya
CUST08778,Abhishekh Noman,38,Male,4,13597.32,Arunachal Pradesh
CUST08779,Sheak Topno,49,Male,0,24287.08,Karnataka
CUST08780,Shajiya Attar,28,Female,1,13954.7,Kerala
CUST08781,Gurdeep Alis,32,Female,1,25544.57,Madhya Pradesh
CUST08782,Kalyani Luka,37,Female,2,14224.46,Delhi
CUST08783,Vishal Bazaz,30,Male,3,37326.69,Goa
CUST08784,Kranti Nandi,28,Female,4,26835.36,Manipur
CUST08785,Pawan Dawara,68,Male,1,47101.34,Haryana
CUST08786,Roshni Lakra,63,Female,2,17052.78,Assam
CUST08787,Gopal Arjoo,48,Male,0,38704.61,Gujarat
CUST08788,Sandeep Deewan,58,Male,1,38306.43,Jharkhand
CUST08789,Raj Sadam,34,Male,2,32713.33,Kerala
CUST08790,Kuldeep Kirad,34,Male,2,20150.12,Kerala
CUST08791,Kishan Akram,51,Male,3,32851.35,Uttarakhand
CUST08792,Rupesh Nafees,46,Male,4,25817.45,Uttar Pradesh
CUST08793,Amit Malhotra,41,Male,3,15783.81,Lakshadweep
CUST08794,Sandeep Umar,36,Male,2,44097.89,Punjab
CUST08795,Isha Dabral,41,Female,1,29281.45,Uttarakhand
CUST08796,Nikita Shahid,54,Female,2,23673.36,Manipur
CUST08797,Gulbasha Lokesh,23,Female,4,18430.07,Mizoram
CUST08798,Shiv Larse,49,Female,0,26296.12,Maharashtra
CUST08799,Imamudeen Srivastav,50,Male,3,48984.75,Delhi
CUST08800,Meena Bhahadur,28,Female,1,12838.62,Karnataka
CUST08801,Vinit Banarji,36,Male,1,39808.05,Himachal Pradesh
CUST08802,Layba Saini,25,Female,1,27083.96,Punjab
CUST08803,Sarojani Das,27,Female,0,28800.33,Nagaland
CUST08804,Geeta Tripathi,21,Female,3,23190.32,Arunachal Pradesh
CUST08805,Birender Kujur,33,Male,4,42421.51,Manipur
CUST08806,Swati Sunar,28,Female,4,45314.47,Ladakh
CUST08807,Mazida Charan,61,Female,2,27124.47,Punjab
CUST08808,Barjraj Vashim,28,Male,4,43633.5,Odisha
CUST08809,Riyasat Warish,58,Male,2,19929.32,Chandigarh
CUST08810,Vishal Khar,44,Male,3,21531.12,Andaman & Nicobar
CUST08811,Shivam Afjal,31,Male,0,17730.07,Goa
CUST08812,Saddam Suwedi,37,Male,4,41158.57,Chhattisgarh
CUST08813,Nagma Pande,25,Female,0,49246.44,Odisha
CUST08814,Saddam Chintu,48,Male,1,25170.27,Bihar
CUST08815,Yash Saifi,41,Male,1,32153.54,Tamil Nadu
CUST08816,Tapas Bhatiya,60,Female,3,27817.48,Jammu & Kashmir
CUST08817,Pooja Mahipal,63,Female,0,12031.2,Jammu & Kashmir
CUST08818,Babalu Ithilesh,32,Male,1,48851.33,Madhya Pradesh
CUST08819,Moti Bhalla,48,Male,4,29871.28,Chandigarh
CUST08820,Nahar Pankaj,34,Male,0,41395.86,Uttarakhand
CUST08821,Arjun Bala,51,Male,1,35028.52,Dadra & Nagar Haveli and Daman & Diu
CUST08822,Suraj Mukhtaar,50,Male,4,38444.42,Tamil Nadu
CUST08823,Aslam Masoom,35,Male,3,34528.49,Mizoram
CUST08824,Supriyal Anl,64,Male,1,25679.33,Uttarakhand
CUST08825,Harsh Pradhan,26,Male,1,27033.56,Goa
CUST08826,Buity Chobe,32,Female,0,12553.97,Himachal Pradesh
CUST08827,Priya Sada,68,Female,0,35299.02,Uttar Pradesh
CUST08828,Raju Lookman,65,Male,0,33157.14,Madhya Pradesh
CUST08829,Sonam Kuamr,55,Female,4,23579.17,Uttar Pradesh
CUST08830,Jahoor Dandriyal,57,Male,4,45588.52,Assam
CUST08831,Geeta Mayank,48,Female,2,38534.81,Sikkim
CUST08832,Koshal James,26,Female,4,17280.55,Puducherry
CUST08833,Dharam Chauhan,55,Male,4,25931.96,Nagaland
CUST08834,Jahoor Singlai,55,Male,3,18392.68,Delhi
CUST08835,Esrail Bhrose,27,Male,0,11880.5,Punjab
CUST08836,Mayank Gauttam,47,Male,2,38425.24,Mizoram
CUST08837,Rijul Shekher,53,Male,2,18143.68,Mizoram
CUST08838,Ravindra Attar,35,Male,2,13455.29,Sikkim
CUST08839,Aslam Chhatwal,53,Male,2,44693.43,Chandigarh
CUST08840,Devinder Bajaj,51,Male,4,41350.78,Tamil Nadu
CUST08841,Mubarik Seervi,22,Male,3,13530.43,Kerala
CUST08842,Janki Jangra,26,Female,3,40233.66,Haryana
CUST08843,Renu Anwar,42,Female,3,19467.73,Bihar
CUST08844,Raju Khatoon,24,Male,3,23671.72,Telangana
CUST08845,Khushbu Shanker,66,Female,2,41180.68,Odisha
CUST08846,Dinesh Ullah,35,Male,1,18768.1,Kerala
CUST08847,Supriyal Love,55,Male,2,24773.96,Madhya Pradesh
CUST08848,Suraj Wazir,40,Male,3,12594.46,Andaman & Nicobar
CUST08849,Versha Shakal,36,Female,2,13516.63,Assam
CUST08850,Abhi Kumpawat,53,Male,2,22236.69,Andaman & Nicobar
CUST08851,Mansi Gayakwad,60,Female,4,27156.19,Tamil Nadu
CUST08852,Reena Maziz,42,Female,4,45903.42,Chhattisgarh
CUST08853,Raju Brahaman,24,Male,0,43066.16,Dadra & Nagar Haveli and Daman & Diu
CUST08854,Kushal Asre,60,Male,0,41173.34,Andaman & Nicobar
CUST08855,Azaruddin Nimesh,26,Male,0,34024.37,Delhi
CUST08856,Gurdeep Ritayard,53,Female,3,49930.14,Meghalaya
CUST08857,Parvesh Miraj,24,Male,3,18828.98,Jharkhand
CUST08858,Rinku Dhami,66,Female,4,17548.67,Uttarakhand
CUST08859,Nisha Ramjani,67,Female,3,36101.99,Sikkim
CUST08860,Bhupender Tomar,62,Male,2,29698.79,Lakshadweep
CUST08861,Sarvesh Alam,55,Male,3,25924.72,Puducherry
CUST08862,Subhadra Ayub,50,Female,3,47938.15,Bihar
CUST08863,Pawan Amarjeet,30,Male,0,20283.2,Bihar
CUST08864,Kavita Gulbhar,44,Female,0,23927.45,Ladakh
CUST08865,Ramvilash Vajpay,31,Male,3,43599.89,Uttar Pradesh
CUST08866,Barjraj Shetty,63,Male,4,27173.69,Tripura
CUST08867,Sunder Abdul,32,Male,3,35063.52,Goa
CUST08868,Sheak Satyanara,24,Male,4,16751.95,West Bengal
CUST08869,Seema Prajapti,36,Female,0,43382.99,Odisha
CUST08870,Vinit Devesh,27,Male,0,37384.87,Arunachal Pradesh
CUST08871,Nausad Mohan,32,Male,4,11395.49,Telangana
CUST08872,Santna Chourasiya,60,Female,3,28602.14,Ladakh
CUST08873,Arti Ibrahim,59,Female,2,37544.3,Sikkim
CUST08874,Ruby Gulyani,37,Female,2,13667.12,Jharkhand
CUST08875,Nilam Puran,35,Female,4,29471.95,Goa
CUST08876,Fooljhnah Rahul,30,Female,0,35391.9,Kerala
CUST08877,Nilam Vishnoi,59,Female,4,39932.42,Andaman & Nicobar
CUST08878,Jitender Dhiman,41,Male,2,45918.58,Meghalaya
CUST08879,Mercy Sagar,28,Female,4,22493.17,Punjab
CUST08880,Sarvesh Mustafa,35,Male,2,20724.82,Uttarakhand
CUST08881,Suresh Gaud,32,Male,4,37176.61,Arunachal Pradesh
CUST08882,Rustam Paramik,55,Male,0,47137.98,Andaman & Nicobar
CUST08883,Aashiya Samim,39,Female,2,33128.06,Sikkim
CUST08884,Raju Narwal,63,Male,4,37273.63,Telangana
CUST08885,Sachin Kumarn,41,Male,3,15563.39,Maharashtra
CUST08886,Meera Amar,43,Female,0,45478.34,Kerala
CUST08887,Neetu Vishavkarma,26,Female,4,16358.56,Assam
CUST08888,Akhilesh Dwivedi,51,Male,2,37513.75,Lakshadweep
CUST08889,Nagma Baksh,31,Female,1,29836.87,Haryana
CUST08890,Arindra Suleman,59,Male,0,15834.52,Telangana
CUST08891,Balraj Khan,57,Male,4,42133.64,Gujarat
CUST08892,Rajkumar Mongia,28,Male,1,27556.63,Puducherry
CUST08893,Nikhleshwar Bhadur,23,Male,4,15315.25,Himachal Pradesh
CUST08894,Raju Haldhar,29,Male,1,42881.36,Mizoram
CUST08895,Tapas Karmokar,47,Female,1,41518.54,Andhra Pradesh
CUST08896,Yogesh Sarma,54,Male,0,40649.39,Tripura
CUST08897,Nagina Dinesh,48,Female,3,44650.9,Haryana
CUST08898,Pooja Siwam,66,Female,3,26751.38,Kerala
CUST08899,Kaushaliya Jhori,62,Female,4,49253.7,Tamil Nadu
CUST08900,Amarjeet Sain,59,Male,4,11588.73,Haryana
CUST08901,Abhishek Dass,54,Male,3,41865.75,Tamil Nadu
CUST08902,Farmaan Bhajan,66,Male,4,26318.49,Tripura
CUST08903,Bishun Seithi,46,Male,4,42639.33,West Bengal
CUST08904,Abhishek Nepal,27,Male,4,36566.24,Dadra & Nagar Haveli and Daman & Diu
CUST08905,Dipendra Sona,27,Male,0,20453.08,Maharashtra
CUST08906,Mohabbat Tamang,43,Male,1,17250.44,Delhi
CUST08907,Hemant Raj,22,Male,4,28527.71,Nagaland
CUST08908,Shivam Batta,45,Male,3,23440.5,Karnataka
CUST08909,Riya Kishore,34,Female,1,40127.46,Jammu & Kashmir
CUST08910,Khursid Sehgal,34,Male,4,45663.43,Uttar Pradesh
CUST08911,Vidhi Farhan,52,Female,2,27217.67,Maharashtra
CUST08912,Gurmit Bedi,44,Male,2,16394.19,Himachal Pradesh
CUST08913,Suresh Mujmmil,63,Male,0,31649.61,Chhattisgarh
CUST08914,Nitu Shokat,50,Female,0,40383.88,Gujarat
CUST08915,Birender Muslim,26,Male,1,34211.61,Mizoram
CUST08916,Satyadev Sagar,21,Male,2,25882.76,Tamil Nadu
CUST08917,Babalu Paliwal,35,Male,2,13884.28,Assam
CUST08918,Sharat Tayab,27,Male,1,25082.77,West Bengal
CUST08919,Harsh Chauhan,53,Male,4,40474.02,Lakshadweep
CUST08920,Priya Nepali,32,Female,2,19534.91,West Bengal
CUST08921,Sumit Krishana,56,Male,0,41530.31,Telangana
CUST08922,Imamudeen Qureshi,54,Male,4,27332.23,Dadra & Nagar Haveli and Daman & Diu
CUST08923,Ramvilash Sawer,43,Male,1,32771.63,Meghalaya
CUST08924,Kamla Siroman,41,Female,0,44083.27,Goa
CUST08925,Sarojani Nepal,36,Female,0,23823.33,Karnataka
CUST08926,Anita Zaid,68,Female,4,38780.32,Puducherry
CUST08927,Arjun Bhalla,31,Male,4,25485.67,Arunachal Pradesh
CUST08928,Preetam Bhagwat,41,Male,2,40404.27,Kerala
CUST08929,Lalit Kanta,39,Male,4,21583.18,Tripura
CUST08930,Rohit Khairul,43,Male,1,48869.77,Maharashtra
CUST08931,Mohd. Imran,63,Male,4,30924.88,Arunachal Pradesh
CUST08932,Irfan Naseem,44,Male,4,28482.84,Bihar
CUST08933,Sumit Seithi,21,Male,1,35903.42,Karnataka
CUST08934,Rinku Gaur,26,Female,2,34911.14,Lakshadweep
CUST08935,Vinit Khanak,33,Male,2,30831.42,West Bengal
CUST08936,Vishal Kuraisi,41,Male,1,17930.7,Jharkhand
CUST08937,Jai Sadam,41,Male,3,47395.21,Tamil Nadu
CUST08938,Gulshan Niwas,47,Male,3,24061.59,Himachal Pradesh
CUST08939,Kalyani Akhtar,50,Female,4,37085.07,Lakshadweep
CUST08940,Shelender Nanden,52,Male,3,28267.58,Karnataka
CUST08941,Kiran Patra,58,Female,2,49358.96,Jharkhand
CUST08942,Nausad Rajpurohit,40,Male,1,45504.03,Puducherry
CUST08943,Palak Varaksh,47,Female,4,25026.39,Andaman & Nicobar
CUST08944,Sonam Kishn,61,Female,3,36830.06,Bihar
CUST08945,Khushbu Devnath,23,Female,0,35630.19,Assam
CUST08946,Kausal Taiyaybh,66,Male,0,15275.84,Chhattisgarh
CUST08947,Moti Manjhi,27,Male,1,31463.72,Chandigarh
CUST08948,Nitin Burman,40,Male,0,44449.89,Tamil Nadu
CUST08949,Gulbasha Matta,48,Female,1,13441.72,Sikkim
CUST08950,Supriyal Anvar,24,Male,1,23544.76,Lakshadweep
CUST08951,Parvesh Sain,54,Male,2,13209.82,Arunachal Pradesh
CUST08952,Kamni Haseef,29,Female,4,49571.8,Jharkhand
CUST08953,Ruby Midde,45,Female,0,17477.62,Haryana
CUST08954,Beeru Chatarjee,65,Male,0,24823.46,Telangana
CUST08955,Vansu Sarif,40,Male,2,28371.02,Manipur
CUST08956,Adnan Mandl,43,Male,1,11388.5,Tamil Nadu
CUST08957,Usha Sonam,43,Female,0,35434.81,Manipur
CUST08958,Chanchal Regar,60,Female,1,47342.41,Chhattisgarh
CUST08959,Babita Uppal,33,Female,3,12509.23,Jammu & Kashmir
CUST08960,Harsh Shekar,30,Male,4,33540.23,Uttarakhand
CUST08961,Nitin Routela,31,Male,4,48138.83,Delhi
CUST08962,Supriyal Prem,24,Male,0,27084.04,Tamil Nadu
CUST08963,Barjraj Kummer,27,Male,4,43731.36,Mizoram
CUST08964,Shivani Yadav,28,Female,1,36901.57,Lakshadweep
CUST08965,Raghunandan Jee,38,Male,3,32376.61,Himachal Pradesh
CUST08966,Shelender Narayan,31,Male,1,43935.87,Telangana
CUST08967,Barjraj Khalid,53,Male,4,42710.32,West Bengal
CUST08968,Champa Bhagwan,31,Female,3,32933.58,West Bengal
CUST08969,Mohan Murthi,21,Male,1,25314.41,Madhya Pradesh
CUST08970,Dharam Kapoor,57,Male,2,17097.37,Tamil Nadu
CUST08971,Pawan Kumare,59,Male,4,43226.08,Madhya Pradesh
CUST08972,Vijay Nath,56,Male,2,17285.11,Nagaland
CUST08973,Keshar Mangal,44,Male,4,37360.03,Tamil Nadu
CUST08974,Gulfam Altaf,42,Male,1,19653.55,Meghalaya
